object_id,split,Z,EBV,is_train,target,Z_err
dunadan_gwador_fuin,split_17,1.186,0.021,0,,0.04536
echad_hend_ithildin,split_17,0.4365,0.054,0,,0.02907
edlothiad_fast_gellui,split_17,0.4933,0.097,0,,0.02929
eilian_ist_lebed,split_17,0.2016,0.035,0,,0.024
emel_aran_rochir,split_17,0.2371,0.055,0,,0.0249
ennorath_drafn_rach,split_17,0.6226,0.045,0,,0.03325
ennorath_salph_gorn,split_17,0.6431,0.025,0,,0.03191
erchion_nur_heledir,split_17,0.1855,0.063,0,,0.02307
eryn_tinuviel_luith,split_17,0.2441,0.069,0,,0.02476
espalass_curunir_nestad,split_17,0.3419,0.01,0,,0.02725
espalass_ira_tann,split_17,0.9644,0.039,0,,0.03882
espalass_onodrim_guldur,split_17,0.2907,0.059,0,,0.02668
fae_imlad_nagol,split_17,0.3661,0.14,0,,0.02763
faen_gaur_hal,split_17,0.5975,0.021,0,,0.03243
faen_lam_lost,split_17,0.5005,0.005,0,,0.02949
faen_mund_gwathui,split_17,0.6139,0.01,0,,0.03136
faen_pilin_hervenn,split_17,0.1031,0.238,0,,0.02172
fang_noroth_tegilbor,split_17,0.5517,0.035,0,,0.02918
fast_bass_lossen,split_17,1.479,0.077,0,,0.04792
fast_muil_aes,split_17,0.3629,0.014,0,,0.02757
faun_glandagol_raug,split_17,1.095,0.02,0,,0.04147
fern_sammar_Ennor,split_17,0.3378,0.011,0,,0.02642
fervain_gellui_Mirion,split_17,0.4732,0.022,0,,0.03014
fervain_gwaun_hadhod,split_17,1.407,0.016,0,,0.04848
firen_nadhras_thor,split_17,0.9313,0.021,0,,0.0376
firiel_amlug_imloth,split_17,0.9445,0.041,0,,0.0391
forodrim_raegdan_malad,split_17,0.2379,0.011,0,,0.02472
forodrim_rust_roch,split_17,0.8565,0.038,0,,0.0361
galadhrim_laer_imrad,split_17,1.337,0.02,0,,0.04793
galas_angos_dunadan,split_17,0.7994,0.036,0,,0.03822
galas_gaw_drafn,split_17,1.552,0.063,0,,0.05328
galvorn_haudh_celeb,split_17,0.6657,0.025,0,,0.03258
gath_iaun_galas,split_17,0.5517,0.017,0,,0.03099
gaurwaith_achas_mirdan,split_17,0.3663,0.016,0,,0.02694
gaurwaith_drafn_panas,split_17,0.1628,0.021,0,,0.02334
gaw_luithien_laug,split_17,0.4022,0.045,0,,0.02914
gellui_emel_laug,split_17,1.138,0.02,0,,0.04015
gellui_gwaloth_bain,split_17,0.6331,0.051,0,,0.03305
gil_hwiniol_nadhras,split_17,1.047,0.021,0,,0.04259
gilgalad_rist_aear,split_17,0.3636,0.036,0,,0.02813
glae_lain_gul,split_17,0.3692,0.032,0,,0.02642
glamog_angos_badhor,split_17,1.61,0.092,0,,0.05037
glamog_cabor_ennorath,split_17,0.1102,0.043,0,,0.02199
glamor_aes_eirien,split_17,0.5024,0.083,0,,0.03015
glamor_uanui_gorn,split_17,1.298,0.085,0,,0.04606
glandagol_cund_tavor,split_17,0.4339,0.004,0,,0.02912
glandagol_gwathui_neledh,split_17,0.1323,0.068,0,,0.02342
glandagol_mil_Eru,split_17,0.5087,0.107,0,,0.03015
glandagol_ryn_parf,split_17,0.1247,0.036,0,,0.022
glass_thurin_inias,split_17,0.6992,0.013,0,,0.03386
glaur_curunir_randir,split_17,0.8094,0.025,0,,0.0357
gli_amloth_thul,split_17,0.1185,0.02,0,,0.02227
gli_ninglor_gaw,split_17,0.3112,0.032,0,,0.02646
gondrath_hun_pod,split_17,0.2116,0.024,0,,0.0237
gondrath_nell_fern,split_17,0.2037,0.053,0,,0.02423
gorn_glandagol_hend,split_17,0.8314,0.057,0,,0.03515
graw_Druadan_adar,split_17,0.8916,0.586,0,,0.03777
graw_ingem_hadhod,split_17,0.7105,0.037,0,,0.03397
graw_minuial_archam,split_17,0.6468,0.037,0,,0.03265
gwachaedir_Sindarin_rusc,split_17,0.7421,0.05,0,,0.03516
gwachaedir_cirdan_hwiniol,split_17,0.4853,0.01,0,,0.02933
gwachaedir_ylf_iphant,split_17,0.7261,0.079,0,,0.03435
gwador_aegas_glaur,split_17,0.7521,0.096,0,,0.03459
gwador_glandagol_myril,split_17,0.4448,0.028,0,,0.02818
gwarth_hal_alph,split_17,0.8531,0.015,0,,0.03764
gwarth_laes_idhren,split_17,0.2737,0.044,0,,0.02569
gwend_hun_sogannen,split_17,0.4162,0.044,0,,0.02791
hador_honeg_Druadan,split_17,0.308,0.006,0,,0.02681
hador_lebenedh_graw,split_17,0.2839,0.03,0,,0.02555
hand_gul_nost,split_17,0.4132,0.033,0,,0.0272
hand_nost_salab,split_17,0.08771,0.082,0,,0.02129
harad_Dornhoth_heleg,split_17,0.4633,0.009,0,,0.02912
harad_Rochirrim_ah,split_17,0.7101,0.008,0,,0.0334
harad_haeron_lobor,split_17,1.806,0.061,0,,0.05719
harad_melethril_eilian,split_17,1.473,0.029,0,,0.04864
harad_nagol_cund,split_17,0.7247,0.072,0,,0.03511
haudh_alag_cuil,split_17,0.9511,0.167,0,,0.0399
haudh_draug_peredhel,split_17,0.3265,0.021,0,,0.02591
haudh_ist_grond,split_17,0.5655,0.057,0,,0.03199
heledh_ai_baug,split_17,0.3897,0.04,0,,0.02823
helegnen_cabed_adel,split_17,0.09731,0.04,0,,0.02173
helegnen_dannas_ithron,split_17,0.4241,0.018,0,,0.02857
hend_duin_gul,split_17,0.1064,0.064,0,,0.02183
hervenn_mithril_neledh,split_17,0.6657,0.087,0,,0.03305
hervenn_pennas_agor,split_17,0.7808,0.008,0,,0.03535
honeg_lorn_fuin,split_17,0.8856,0.028,0,,0.03631
hub_celeb_forodrim,split_17,0.1801,0.018,0,,0.02359
hub_lost_imrath,split_17,1.242,0.02,0,,0.04419
hud_Gonhir_aerlinn,split_17,0.8053,0.028,0,,0.03555
hud_aeglir_noroth,split_17,0.2115,0.066,0,,0.02454
hul_haust_aegas,split_17,1.393,0.068,0,,0.04743
hun_glaur_nost,split_17,0.3973,0.033,0,,0.02759
iar_cugu_ist,split_17,0.2993,0.097,0,,0.02647
imlad_navaer_ist,split_17,0.9247,0.147,0,,0.03811
in_lachenn_adel,split_17,0.1907,0.012,0,,0.02411
ingem_badhor_law,split_17,0.8316,0.043,0,,0.0375
ingem_nagol_lhug,split_17,1.166,0.038,0,,0.04338
ingem_rovalug_inias,split_17,0.2357,0.033,0,,0.02504
inias_bellas_Sindarin,split_17,0.8012,0.031,0,,0.03625
iphant_amarth_amdir,split_17,0.1332,0.014,0,,0.02296
ist_sogannen_morgul,split_17,0.3221,0.043,0,,0.02661
ithildin_anann_pilin,split_17,0.8588,0.088,0,,0.03677
ithron_cund_minas,split_17,0.9238,0.009,0,,0.03781
ithron_gwarth_alph,split_17,1.75,0.013,0,,0.05717
lacha_tathar_cuin,split_17,1.2,0.065,0,,0.04422
laer_elvellon_gondrath,split_17,0.6872,0.085,0,,0.03283
laes_dunadan_iaun,split_17,1.154,0.011,0,,0.04314
laes_haradrim_adan,split_17,0.6504,0.097,0,,0.03394
laes_per_faun,split_17,0.1674,0.034,0,,0.02331
lagor_aeruil_braig,split_17,0.3505,0.039,0,,0.02619
lagor_peredhel_neledh,split_17,0.1955,0.116,0,,0.02367
lagor_uruk_lavan,split_17,1.272,0.011,0,,0.04669
lam_aphadrim_ingem,split_17,0.07508,0.036,0,,0.02126
lasguil_lacha_gaurwaith,split_17,0.1537,0.009,0,,0.02282
lathron_ogol_lacha,split_17,0.4234,0.054,0,,0.03018
lavan_adel_celon,split_17,0.3986,0.137,0,,0.02798
law_Mithrim_fern,split_17,0.5401,0.017,0,,0.03157
law_gath_balrog,split_17,0.3993,0.052,0,,0.02853
lebdas_bregedur_sammar,split_17,0.8198,0.023,0,,0.03687
lebdas_nath_Ennor,split_17,1.243,0.023,0,,0.0443
lebed_gwael_ang,split_17,2.393,0.093,0,,0.06953
lebenedh_hervenn_tirith,split_17,1.08,0.006,0,,0.04181
lebenedh_lachenn_dunadan,split_17,1.128,0.101,0,,0.0423
lend_parf_fuin,split_17,0.07149,0.03,0,,0.02137
limlug_fuin_hand,split_17,0.4723,0.067,0,,0.02969
lin_glamog_grond,split_17,0.5894,0.043,0,,0.03288
lin_puig_amarth,split_17,0.9434,0.026,0,,0.03717
lossen_nothrim_firen,split_17,0.082,0.081,0,,0.0217
lost_saelor_gul,split_17,0.6585,0.05,0,,0.03269
luin_nimbrethil_mindon,split_17,0.2105,0.026,0,,0.02346
luith_Eru_nana,split_17,0.4142,0.037,0,,0.02876
luith_in_lathron,split_17,1.521,0.035,0,,0.05166
luithien_gilgalad_graw,split_17,0.3965,0.043,0,,0.0281
lunt_glae_gondrath,split_17,1.29,0.037,0,,0.04525
lunt_maen_gaurwaith,split_17,0.1561,0.047,0,,0.02351
maethor_tang_mil,split_17,0.2686,0.111,0,,0.02495
magol_cugu_tamin,split_17,0.6296,0.072,0,,0.03242
magol_dagnir_eirien,split_17,1.775,0.021,0,,0.05499
malad_dagnir_paich,split_17,0.5292,0.009,0,,0.03084
malad_glae_eirien,split_17,0.9146,0.192,0,,0.03902
manadh_thul_amon,split_17,1.072,0.056,0,,0.0432
melethril_lhug_acharn,split_17,0.6053,0.022,0,,0.03144
melethril_meldir_annon,split_17,0.3173,0.039,0,,0.02624
melethril_ylf_imrath,split_17,0.7299,0.013,0,,0.03398
mereth_achad_drafn,split_17,0.1368,0.05,0,,0.02293
mereth_maen_parf,split_17,0.3543,0.025,0,,0.02751
midh_Mirion_rust,split_17,0.8518,0.023,0,,0.03686
midh_malad_dagnir,split_17,0.4743,0.148,0,,0.03069
min_ira_achas,split_17,2.091,0.044,0,,0.06048
minai_maethor_tathar,split_17,0.5396,0.011,0,,0.03028
minai_merilin_meldir,split_17,1.942,0.037,0,,0.05729
minai_pod_andrann,split_17,0.7401,0.06,0,,0.03485
minas_galvorn_achas,split_17,0.6686,0.062,0,,0.03366
minuial_edlothiad_lavan,split_17,0.426,0.173,0,,0.02786
minuial_nimbrethil_lam,split_17,0.8131,0.011,0,,0.03643
mir_helegnen_agor,split_17,0.4916,0.007,0,,0.03056
mir_pod_Eluwaith,split_17,0.1923,0.025,0,,0.02375
mir_tavor_magor,split_17,0.4626,0.014,0,,0.02932
mithren_gobennas_thor,split_17,0.7401,0.195,0,,0.03533
mithril_adab_hast,split_17,0.7586,0.029,0,,0.03476
morgul_aegas_iar,split_17,1.909,0.09,0,,0.05715
morgul_faen_ai,split_17,0.7994,0.151,0,,0.03489
morgul_lavan_cenedril,split_17,0.6256,0.034,0,,0.03244
morgul_lin_balrog,split_17,1.621,0.02,0,,0.0535
morgul_rust_uanui,split_17,0.813,0.105,0,,0.03656
morn_ninglor_mindon,split_17,1.385,0.07,0,,0.04922
muil_maecheneb_tachol,split_17,0.1661,0.041,0,,0.02353
myril_inias_maethor,split_17,1.5,0.016,0,,0.04918
nagol_lorn_anwar,split_17,0.4437,0.042,0,,0.02859
narthan_glass_Dornhoth,split_17,0.7973,0.016,0,,0.0361
nath_aranarth_bellas,split_17,0.6976,0.054,0,,0.03422
navaer_cuil_rusc,split_17,0.3592,0.059,0,,0.02728
nell_ninglor_firen,split_17,0.31,0.036,0,,0.02637
nim_minas_bellas,split_17,0.5977,0.068,0,,0.03368
nimbrethil_andrann_gwael,split_17,0.3257,0.083,0,,0.02718
nimp_amath_amon,split_17,3.838,0.034,0,,0.09865
nimp_hervess_glamog,split_17,0.3774,0.019,0,,0.02734
nimp_talraph_fuin,split_17,0.1236,0.023,0,,0.02223
ninglor_ist_aranarth,split_17,0.6954,0.021,0,,0.03398
noroth_iphant_randir,split_17,0.2785,0.031,0,,0.02587
noroth_lend_mir,split_17,0.1729,0.074,0,,0.02369
noroth_ris_cuil,split_17,0.8009,0.013,0,,0.03637
nur_muinthel_haradrim,split_17,0.1271,0.066,0,,0.0232
nur_pod_eredh,split_17,0.2095,0.032,0,,0.02425
onodrim_dagnir_eglan,split_17,1.089,0.07,0,,0.04193
parf_fuin_erchion,split_17,0.302,0.102,0,,0.02583
parf_sirion_glae,split_17,1.746,0.012,0,,0.05391
parf_ulug_anwar,split_17,0.5767,0.021,0,,0.03255
pendrath_thangail_glamog,split_17,0.5345,0.01,0,,0.03003
pennas_helegnen_andrann,split_17,0.3515,0.058,0,,0.0275
per_lhug_amath,split_17,2.203,0.039,0,,0.06516
peredhel_barad_rist,split_17,0.5072,0.124,0,,0.03004
perian_aear_rovalug,split_17,2.229,0.024,0,,0.06494
perian_law_lossen,split_17,0.7805,0.051,0,,0.03548
pethron_lass_lalaith,split_17,0.1692,0.021,0,,0.02398
pod_pent_gath,split_17,0.4453,0.029,0,,0.02904
rach_alae_laug,split_17,0.1667,0.011,0,,0.02384
raef_eredh_gwaloth,split_17,1.423,0.158,0,,0.04802
raef_talraph_gador,split_17,0.906,0.064,0,,0.03653
raegdan_hast_aderthad,split_17,0.8001,0.033,0,,0.03744
rhosc_achas_onodrim,split_17,0.3114,0.029,0,,0.02681
rhovan_aras_ank,split_17,0.1807,0.024,0,,0.02409
rhun_uanui_agar,split_17,0.4005,0.013,0,,0.028
ris_aeglir_bragol,split_17,0.7769,0.031,0,,0.03558
ris_rochben_yll,split_17,0.7183,0.008,0,,0.03517
rist_raef_glamor,split_17,0.08295,0.017,0,,0.02217
rochir_anann_lam,split_17,0.954,0.008,0,,0.03874
rochir_gwaun_lasguil,split_17,0.6287,0.013,0,,0.03268
rochir_lorn_glandagol,split_17,0.3904,0.049,0,,0.028
romru_agarwaen_lebdas,split_17,0.4599,0.014,0,,0.02809
romru_rhun_lathron,split_17,0.644,0.034,0,,0.03285
rusc_achad_lebdas,split_17,0.3655,0.034,0,,0.0278
saelor_hu_vin,split_17,0.2051,0.066,0,,0.02472
saer_adar_anann,split_17,1.446,0.02,0,,0.04889
saig_laes_pent,split_17,1.405,0.007,0,,0.04981
saig_lost_gwador,split_17,0.1442,0.177,0,,0.02322
salab_ira_aranarth,split_17,0.3832,0.061,0,,0.02901
salab_luithien_hadhod,split_17,1.087,0.013,0,,0.04288
salph_laer_vin,split_17,0.1217,0.038,0,,0.02229
salph_nost_erchion,split_17,0.05564,0.128,0,,0.02116
sammar_honeg_noroth,split_17,1.074,0.064,0,,0.04184
sammar_nothrim_hub,split_17,0.3105,0.025,0,,0.02633
sammar_tobas_cenedril,split_17,0.1626,0.03,0,,0.02383
soga_aras_grond,split_17,0.1821,0.124,0,,0.0231
tachol_saelor_puig,split_17,0.7583,0.013,0,,0.03512
talraph_imlad_draug,split_17,0.9943,0.023,0,,0.03978
talraph_panas_yll,split_17,0.1145,0.02,0,,0.02224
tann_min_limlug,split_17,0.601,0.017,0,,0.03382
tann_salph_tinuviel,split_17,0.2723,0.014,0,,0.0248
tann_thurin_adel,split_17,0.7067,0.007,0,,0.03501
tathar_aiglos_fast,split_17,0.5414,0.029,0,,0.03117
tathar_duin_raug,split_17,0.2705,0.009,0,,0.02562
tegilbor_araf_uanui,split_17,0.3563,0.063,0,,0.0279
thamas_cund_rochben,split_17,1.295,0.045,0,,0.04551
thangail_Dornhoth_achas,split_17,0.4732,0.038,0,,0.02909
thor_caras_aran,split_17,1.205,0.031,0,,0.04386
thor_duin_hand,split_17,0.15,0.112,0,,0.02383
thor_rhach_amdir,split_17,0.3207,0.031,0,,0.02658
thul_adan_lend,split_17,1.405,0.046,0,,0.0472
tirith_galadh_barad,split_17,0.7926,0.072,0,,0.03683
tirith_salab_randir,split_17,1.441,0.01,0,,0.04884
tobas_hud_lebed,split_17,0.7237,0.011,0,,0.03478
uanui_rhovan_ingem,split_17,0.3201,0.04,0,,0.02721
ulug_ang_randir,split_17,0.6915,0.024,0,,0.0332
ulug_riel_pess,split_17,0.07219,0.063,0,,0.02119
ungol_cund_mereth,split_17,0.1342,0.036,0,,0.02386
uruk_adar_caras,split_17,0.4954,0.054,0,,0.02927
ylf_galenas_tang,split_17,2.095,0.052,0,,0.06339
ylf_inias_aerlinn,split_17,0.3826,0.019,0,,0.02745
ylf_lebdas_saer,split_17,1.179,0.016,0,,0.04469
Dornhoth_firion_fern,split_18,0.5461,0.064,0,,0.03154
Druadan_aegas_Ennor,split_18,1.135,0.163,0,,0.04303
Druadan_gul_per,split_18,1.378,0.019,0,,0.04748
Eru_mindon_alph,split_18,0.4376,0.011,0,,0.02947
Gonhir_saew_rom,split_18,0.1813,0.018,0,,0.0248
Gwathuirim_Eluwaith_aes,split_18,0.7289,0.003,0,,0.03461
Gwathuirim_aduial_gli,split_18,0.5596,0.081,0,,0.03095
Gwathuirim_baug_braig,split_18,0.4692,0.043,0,,0.03014
Ithil_aglareb_gwathui,split_18,0.8993,0.045,0,,0.03791
Ithil_galenas_andrann,split_18,1.257,0.085,0,,0.04525
Mirion_rach_malad,split_18,0.5271,0.033,0,,0.0307
Mithrim_menel_adel,split_18,0.9643,0.043,0,,0.03958
Rochirrim_uir_Eru,split_18,0.3178,0.011,0,,0.02631
ablad_aiglos_rochir,split_18,0.3952,0.077,0,,0.02803
ablad_cuil_rhosc,split_18,0.1832,0.014,0,,0.02406
achad_andrann_celon,split_18,2.149,0.107,0,,0.06241
acharn_thul_gul,split_18,0.6678,0.009,0,,0.03398
achas_gwador_lebenedh,split_18,0.4952,0.296,0,,0.02976
achas_suil_dunadan,split_18,1.254,0.039,0,,0.04512
adan_duin_espalass,split_18,1.236,0.067,0,,0.04388
adel_alagos_haradrim,split_18,0.1245,0.02,0,,0.02185
adel_imrad_bain,split_18,0.7171,0.074,0,,0.03311
adel_tathar_edlothiad,split_18,2.73,0.044,0,,0.07454
aear_Mithrim_iaun,split_18,0.4682,0.094,0,,0.02987
aear_ulug_edlothiad,split_18,0.04275,0.082,0,,0.02181
aegas_lam_haudh,split_18,1.078,0.084,0,,0.04166
aegas_luin_forodrim,split_18,0.7348,0.012,0,,0.03571
aeglir_cyron_fang,split_18,0.8345,0.019,0,,0.03644
aeruil_min_amath,split_18,0.5617,0.018,0,,0.03084
aes_dunadan_gaw,split_18,0.337,0.044,0,,0.02691
aes_nell_lass,split_18,0.3317,0.072,0,,0.02651
aes_noroth_imlad,split_18,0.5431,0.05,0,,0.03117
agar_baneth_glamog,split_18,0.0677,0.023,0,,0.02175
agar_rodwen_hul,split_18,1.063,0.015,0,,0.04036
agar_thul_rach,split_18,0.7748,0.049,0,,0.03621
aglareb_aran_hub,split_18,0.8245,0.013,0,,0.03721
aglareb_haust_heledir,split_18,0.4775,0.019,0,,0.02973
aglareb_nidh_aith,split_18,0.7266,0.028,0,,0.03542
aglareb_toll_ylf,split_18,1.008,0.016,0,,0.0414
ah_heron_sammar,split_18,0.594,0.04,0,,0.03154
ah_nimbrethil_magor,split_18,0.8103,0.103,0,,0.03588
ai_eredh_nimbrethil,split_18,0.5412,0.097,0,,0.03147
ai_raef_aiglos,split_18,0.9654,0.153,0,,0.0409
aiglos_talraph_ram,split_18,1.104,0.161,0,,0.0415
alagos_Mithrim_rusc,split_18,0.867,0.018,0,,0.03892
alph_nur_gwarth,split_18,0.3644,0.083,0,,0.02756
amarth_rhovan_saelor,split_18,1.127,0.01,0,,0.04378
amath_galadhrim_iar,split_18,0.6733,0.026,0,,0.03298
amloth_cabed_achas,split_18,1.278,0.044,0,,0.04514
amon_lorn_magol,split_18,0.3456,0.023,0,,0.02562
amon_navaer_Mirion,split_18,1.427,0.026,0,,0.04913
amon_tamin_gwilwileth,split_18,0.3534,0.069,0,,0.02663
anann_mithril_Dornhoth,split_18,0.8975,0.015,0,,0.03822
ang_duin_tinnu,split_18,0.5124,0.038,0,,0.02938
ank_amath_graw,split_18,1.761,0.072,0,,0.0532
ank_saew_rochben,split_18,0.5845,0.006,0,,0.03136
ank_tamin_soga,split_18,0.3266,0.02,0,,0.02669
ank_tavor_nimp,split_18,1.276,0.03,0,,0.04544
annon_corf_galadhrim,split_18,0.2888,0.074,0,,0.02564
annon_nana_vin,split_18,1.317,0.247,0,,0.04373
anwar_haeron_amon,split_18,0.5996,0.017,0,,0.03375
anwar_ris_uanui,split_18,0.6185,0.035,0,,0.03111
aphadrim_angos_eglan,split_18,0.266,0.022,0,,0.02526
aphadrim_laes_fast,split_18,0.3341,0.066,0,,0.02684
aran_rochir_pilin,split_18,0.802,0.109,0,,0.03591
aranarth_malad_thamas,split_18,0.2711,0.03,0,,0.0255
archam_glamor_corf,split_18,1.347,0.013,0,,0.04643
balrog_faradrim_honeg,split_18,1.198,0.039,0,,0.04394
baneth_glass_galad,split_18,0.5241,0.109,0,,0.03007
baneth_gobennas_lang,split_18,0.4285,0.242,0,,0.02856
barad_Sindarin_ryn,split_18,0.2093,0.024,0,,0.02381
bass_faun_andrann,split_18,0.08489,0.036,0,,0.02184
bass_imrath_gond,split_18,2.364,0.02,0,,0.06763
bragol_badhor_dam,split_18,1.186,0.021,0,,0.04429
braig_thor_peredhel,split_18,0.6238,0.024,0,,0.03269
cabor_randir_gaurwaith,split_18,0.307,0.233,0,,0.02559
cair_aegas_noroth,split_18,0.619,0.11,0,,0.03346
calad_amath_bragol,split_18,1.621,0.171,0,,0.05375
callon_raef_luithien,split_18,1.061,0.052,0,,0.04067
celon_galvorn_lalaith,split_18,1.049,0.046,0,,0.04147
celon_gaurwaith_elvellon,split_18,1.017,0.023,0,,0.03875
cenedril_tann_gwend,split_18,0.922,0.036,0,,0.03872
cirdan_saig_grond,split_18,0.4583,0.032,0,,0.03031
corch_drafn_thurin,split_18,0.4979,0.051,0,,0.0303
corch_gath_gobennas,split_18,0.8987,0.012,0,,0.03805
cuil_iaun_thavron,split_18,0.4535,0.017,0,,0.0282
cuil_mindon_galvorn,split_18,0.1187,0.225,0,,0.02188
dagnir_soga_loss,split_18,0.1927,0.17,0,,0.02437
dam_pennas_gwachaedir,split_18,1.479,0.023,0,,0.05074
dannas_parf_harad,split_18,0.9783,0.021,0,,0.0405
dirnaith_Ithil_eilian,split_18,0.4505,0.022,0,,0.02925
dirnaith_guldur_lembas,split_18,1.737,0.029,0,,0.05513
drafn_cirion_caras,split_18,0.7715,0.111,0,,0.03554
draug_alag_nothrim,split_18,0.9062,0.052,0,,0.03897
draug_rusc_nost,split_18,1.343,0.035,0,,0.04763
draug_soga_lain,split_18,0.6839,0.02,0,,0.03327
drego_amdir_naer,split_18,0.5028,0.159,0,,0.03005
drego_celair_imloth,split_18,0.4869,0.051,0,,0.02964
drego_rom_lorn,split_18,0.4324,0.113,0,,0.02899
dunedhel_aes_firen,split_18,0.4069,0.115,0,,0.02747
echad_peredhel_hast,split_18,0.559,0.024,0,,0.03236
edlothiad_glae_hal,split_18,0.827,0.009,0,,0.03689
eilian_mithren_ithron,split_18,1.013,0.135,0,,0.03984
eirien_gaur_morgul,split_18,0.9733,0.047,0,,0.03935
elu_Eru_thurin,split_18,0.3094,0.065,0,,0.0262
elvellon_tegilbor_callon,split_18,1.379,0.066,0,,0.04848
erchion_achas_morn,split_18,1.041,0.077,0,,0.04116
eryn_magol_mil,split_18,0.6319,0.007,0,,0.03335
eryn_nagol_thamas,split_18,0.5005,0.024,0,,0.03054
espalass_aeruil_imloth,split_18,0.7483,0.038,0,,0.03608
espalass_lebenedh_pethron,split_18,0.4295,0.132,0,,0.02875
fae_anwar_parf,split_18,0.2583,0.028,0,,0.02492
fae_cabed_gond,split_18,0.6433,0.079,0,,0.03189
fae_gil_erchion,split_18,0.2227,0.069,0,,0.02498
faen_aran_rhovan,split_18,0.64,0.06,0,,0.03265
faradrim_maethor_hu,split_18,0.4512,0.009,0,,0.02818
faun_haeron_adan,split_18,0.3961,0.03,0,,0.0281
fern_gwend_amarth,split_18,1.037,0.038,0,,0.04064
fervain_tamin_aranarth,split_18,0.2794,0.023,0,,0.0257
firen_nestad_gath,split_18,1.158,0.108,0,,0.04335
firiel_ingem_fae,split_18,0.8048,0.01,0,,0.0357
firiel_mil_romru,split_18,0.5114,0.011,0,,0.02973
firiel_mirdan_edlothiad,split_18,0.2341,0.009,0,,0.0248
firion_lebdas_perian,split_18,0.8471,0.013,0,,0.03884
firion_nimbrethil_aes,split_18,1.302,0.009,0,,0.04551
gador_dirnaith_rach,split_18,1.341,0.371,0,,0.0466
gador_ingem_cund,split_18,0.5273,0.274,0,,0.03049
galad_aras_firion,split_18,0.2904,0.069,0,,0.02566
galad_haudh_salab,split_18,1.75,0.044,0,,0.05599
galadh_rhosc_thul,split_18,1.062,0.032,0,,0.04156
galadhrim_gwarth_echad,split_18,1.071,0.03,0,,0.03946
galas_achas_dannas,split_18,0.2883,0.082,0,,0.02623
galas_amlug_peredhel,split_18,0.08534,0.025,0,,0.02198
galenas_lobor_panas,split_18,1.011,0.25,0,,0.04074
gas_mil_hend,split_18,0.2614,0.097,0,,0.02486
gas_tachol_lass,split_18,0.3701,0.045,0,,0.02722
gath_bronwe_hadhod,split_18,0.6764,0.07,0,,0.03404
gath_nimp_law,split_18,0.4578,0.01,0,,0.02945
gaw_parf_certh,split_18,0.3493,0.015,0,,0.02772
gaw_raegdan_merilin,split_18,0.193,0.084,0,,0.02405
gellui_hul_hast,split_18,0.9248,0.05,0,,0.03806
gil_aeglir_haust,split_18,0.458,0.022,0,,0.02988
gilgalad_elu_ryn,split_18,1.688,0.01,0,,0.05283
glae_firion_hud,split_18,0.507,0.017,0,,0.02969
glamog_gli_cyron,split_18,0.8937,0.011,0,,0.03869
glamor_bass_lhug,split_18,0.6585,0.037,0,,0.03338
glandagol_aerlinn_nath,split_18,0.4856,0.031,0,,0.03044
glandagol_angos_lathron,split_18,0.3509,0.609,0,,0.02674
glass_rist_gwilwileth,split_18,2.576,0.081,0,,0.07125
gond_nimbrethil_fae,split_18,0.8905,0.081,0,,0.03902
gondrath_ennorath_dunedhel,split_18,0.2578,0.072,0,,0.025
grond_aes_adel,split_18,1.165,0.05,0,,0.04204
gwachaedir_yll_ingem,split_18,0.2409,0.138,0,,0.02473
gwanur_haust_melethron,split_18,0.5176,0.049,0,,0.0309
gwarth_fuin_ist,split_18,1.573,0.055,0,,0.05136
hadhod_glamog_gaw,split_18,0.2109,0.068,0,,0.02472
hador_hend_drego,split_18,0.5067,0.125,0,,0.03
hand_amdir_ithildin,split_18,0.5091,0.021,0,,0.03087
harad_balrog_toll,split_18,0.5435,0.023,0,,0.03065
hast_gas_cair,split_18,0.9532,0.026,0,,0.03895
haudh_lam_rodwen,split_18,0.07364,0.013,0,,0.02171
haust_celeb_hand,split_18,0.1658,0.018,0,,0.02365
haust_galad_nell,split_18,1.211,0.024,0,,0.04571
haust_hal_ram,split_18,0.5073,0.095,0,,0.02947
heledir_cyron_tinuviel,split_18,1.885,0.028,0,,0.05647
helegnen_luin_rhach,split_18,0.2216,0.042,0,,0.02475
hervess_Druadan_rach,split_18,0.8513,0.077,0,,0.03716
hervess_annon_limlug,split_18,0.9893,0.027,0,,0.04077
hervess_nestad_hervenn,split_18,0.4405,0.012,0,,0.02877
hervess_uan_nana,split_18,0.1176,0.022,0,,0.02167
hu_duin_sammar,split_18,1.556,0.188,0,,0.05075
hu_midh_firion,split_18,1.154,0.007,0,,0.04332
hub_amdir_magor,split_18,0.3043,0.038,0,,0.0262
hub_cair_imloth,split_18,0.8666,0.206,0,,0.03942
hud_Tawarwaith_edlothiad,split_18,0.2556,0.081,0,,0.02512
hud_firen_rhach,split_18,0.8299,0.031,0,,0.03746
hul_melethron_gil,split_18,0.6895,0.022,0,,0.03335
hul_tann_Sindarin,split_18,0.418,0.03,0,,0.02854
hul_uan_hador,split_18,1.23,0.017,0,,0.04386
hun_Ithil_forodrim,split_18,1.307,0.047,0,,0.04483
hun_guldur_Gonhir,split_18,0.4793,0.127,0,,0.02968
hun_nimp_aderthad,split_18,0.4626,0.032,0,,0.02941
hwiniol_faen_lebed,split_18,0.4565,0.057,0,,0.02914
