object_id,Z,EBV,Z_err,Z_isna,EBV_isna,Zerr_isna,is_train
eryn_aes_cirdan,0.1199,0.062,0.02272,0,0,0,0
faen_forodrim_galas,0.4702,0.093,0.02874,0,0,0,0
faen_ist_aphadrim,0.3981,0.01,0.02812,0,0,0,0
faen_lossen_tathar,0.1829,0.032,0.02341,0,0,0,0
fang_celon_aear,1.413,0.022,0.04748,0,0,0,0
fast_adan_tavor,0.4298,0.027,0.02849,0,0,0,0
fern_nadhras_ogol,0.455,0.066,0.02816,0,0,0,0
fern_tinnu_muil,0.7476,0.016,0.03542,0,0,0,0
firiel_maen_anann,1.15,0.043,0.04126,0,0,0,0
galad_dol_emel,0.28,0.095,0.02581,0,0,0,0
galenas_gellui_celeb,0.5298,0.109,0.03005,0,0,0,0
galenas_mil_nost,1.072,0.049,0.04165,0,0,0,0
gath_randir_gondrath,0.2884,0.011,0.02522,0,0,0,0
gaurwaith_cenedril_rovalug,0.2844,0.223,0.02592,0,0,0,0
gaurwaith_maen_gwanur,1.221,0.028,0.04476,0,0,0,0
gellui_Mithrim_emel,0.4405,0.054,0.0293,0,0,0,0
gilgalad_amath_law,1.36,0.021,0.04688,0,0,0,0
gilgalad_pess_anwar,0.3739,0.051,0.02752,0,0,0,0
glamog_galadh_naer,0.9724,0.174,0.03988,0,0,0,0
glass_Eluwaith_nath,0.2536,0.136,0.02553,0,0,0,0
glaur_glandagol_uir,0.3472,0.079,0.02766,0,0,0,0
gli_caras_baneth,0.2328,0.017,0.02464,0,0,0,0
graw_rodwen_Tawarwaith,1.717,0.013,0.05388,0,0,0,0
gwachaedir_ang_aiglos,0.2241,0.015,0.02515,0,0,0,0
gwachaedir_harad_lacha,0.2981,0.012,0.0268,0,0,0,0
gwael_Eluwaith_eirien,0.4456,0.053,0.02889,0,0,0,0
gwael_ablad_helegnen,0.1919,0.043,0.02355,0,0,0,0
gwarth_galadh_cyron,0.1076,0.044,0.02247,0,0,0,0
gwaun_dunadan_fae,0.2509,0.011,0.02604,0,0,0,0
gwaun_gath_cyron,0.597,0.064,0.03102,0,0,0,0
haeron_suil_Ennor,4.252,0.108,0.10733,0,0,0,0
harad_nimbrethil_aear,0.5079,0.082,0.0309,0,0,0,0
haust_rusc_hador,0.8365,0.012,0.03599,0,0,0,0
heledir_lacha_maecheneb,0.904,0.012,0.0378,0,0,0,0
hend_lobor_naer,0.6263,0.012,0.03344,0,0,0,0
hul_cabor_minas,0.4847,0.097,0.03064,0,0,0,0
hul_toll_lebed,0.4628,0.241,0.0283,0,0,0,0
iar_dirnaith_andrann,0.05116,0.029,0.02097,0,0,0,0
iar_galas_roch,0.4397,0.035,0.02889,0,0,0,0
idhren_pendrath_anann,0.5149,0.124,0.03157,0,0,0,0
imlad_draug_lass,0.3235,0.101,0.02675,0,0,0,0
iphant_drafn_aear,0.5592,0.095,0.03105,0,0,0,0
ist_tinnu_dol,0.8845,0.024,0.03836,0,0,0,0
ithildin_amlug_Elrim,0.7683,0.133,0.03493,0,0,0,0
ithildin_gobennas_eryn,0.2115,0.075,0.02516,0,0,0,0
lachenn_lam_parf,0.4627,0.217,0.02878,0,0,0,0
laer_hal_elu,0.712,0.015,0.03514,0,0,0,0
lagor_dam_imlad,0.8743,0.022,0.03763,0,0,0,0
lalaith_nana_glae,0.1426,0.102,0.02306,0,0,0,0
lang_gwachaedir_galad,0.4023,0.024,0.02858,0,0,0,0
lasguil_aphadrim_perian,0.6852,0.034,0.0336,0,0,0,0
lasguil_rusc_galadhrim,0.5114,0.032,0.03103,0,0,0,0
lass_aegas_rhovan,0.2118,0.013,0.02387,0,0,0,0
laug_curunir_lacha,0.1953,0.013,0.02357,0,0,0,0
laug_rust_rhosc,0.1598,0.019,0.02282,0,0,0,0
law_elu_heledh,0.09375,0.028,0.0229,0,0,0,0
law_galas_naer,0.631,0.031,0.03204,0,0,0,0
lebed_minas_galvorn,0.3892,0.065,0.02718,0,0,0,0
lebed_pennas_minas,1.261,0.01,0.04487,0,0,0,0
lebenedh_aeglir_dunadan,0.6031,0.09,0.03236,0,0,0,0
lebenedh_galvorn_dunadan,0.139,0.21,0.02285,0,0,0,0
lebenedh_mindon_alae,0.2438,0.021,0.02436,0,0,0,0
lembas_heron_bain,0.3873,0.08,0.02772,0,0,0,0
lend_hub_glamog,0.2265,0.029,0.02419,0,0,0,0
limlug_cirion_lagor,0.1698,0.038,0.02358,0,0,0,0
lorn_luin_ungol,0.4458,0.013,0.02886,0,0,0,0
lorn_min_emel,1.319,0.039,0.04505,0,0,0,0
loss_hud_cabor,0.1952,0.032,0.02378,0,0,0,0
loss_lossen_maen,0.6594,0.28,0.03353,0,0,0,0
luin_cirion_nell,0.2391,0.075,0.02559,0,0,0,0
luin_parf_galenas,0.4574,0.033,0.02908,0,0,0,0
luith_eilian_loss,0.8764,0.031,0.03774,0,0,0,0
luith_sammar_rochben,0.3741,0.015,0.02736,0,0,0,0
luithien_gondrath_onodrim,0.4553,0.062,0.03015,0,0,0,0
luithien_nestad_glae,0.1971,0.037,0.02398,0,0,0,0
maecheneb_riel_muil,0.7211,0.064,0.03468,0,0,0,0
maecheneb_yll_elvellon,0.1429,0.418,0.02269,0,0,0,0
maen_imloth_panas,0.2303,0.026,0.02501,0,0,0,0
manadh_annon_lorn,0.7921,0.02,0.03494,0,0,0,0
menel_anwar_rodwen,1.169,0.028,0.04244,0,0,0,0
merilin_angos_pilin,2.392,0.027,0.06751,0,0,0,0
minas_laes_iar,0.439,0.034,0.02912,0,0,0,0
mithren_aiglos_hu,0.5322,0.014,0.03122,0,0,0,0
morn_dunedhel_gwanur,0.1632,0.099,0.02355,0,0,0,0
muil_galadhrim_daen,0.4204,0.098,0.02914,0,0,0,0
muinthel_cuil_nana,0.5925,0.013,0.03233,0,0,0,0
nagol_rhovan_rovalug,0.2781,0.141,0.02591,0,0,0,0
narthan_anann_fern,0.2753,0.033,0.02576,0,0,0,0
nath_rhovan_iaun,0.5765,0.079,0.03129,0,0,0,0
nestad_lin_ennorath,0.5127,0.046,0.02907,0,0,0,0
nidh_melethron_gil,0.07063,0.859,0.02089,0,0,0,0
nost_gwilwileth_gobennas,3.57,0.173,0.09169,0,0,0,0
nur_cugu_Gwathuirim,0.2258,0.137,0.02457,0,0,0,0
paich_badhor_alag,1.263,0.023,0.04648,0,0,0,0
parf_manadh_rochben,0.133,0.019,0.0228,0,0,0,0
pendrath_fuin_morn,1.745,0.047,0.05426,0,0,0,0
pennas_suil_lebenedh,0.4799,0.009,0.029,0,0,0,0
per_dam_faun,0.3299,0.011,0.02669,0,0,0,0
perian_ennorath_maen,0.4506,0.022,0.0308,0,0,0,0
pethron_cugu_aduial,0.603,0.008,0.03231,0,0,0,0
puig_nothrim_Mirion,0.181,0.016,0.02434,0,0,0,0
rhach_callon_gaw,1.229,0.005,0.04467,0,0,0,0
rhosc_andrann_pess,0.3668,0.016,0.0281,0,0,0,0
riel_uir_calad,1.175,0.029,0.04246,0,0,0,0
ris_uir_aes,0.1296,0.178,0.02276,0,0,0,0
rochir_cair_saer,0.4115,0.021,0.02926,0,0,0,0
rovalug_caras_morn,0.2016,0.08,0.02368,0,0,0,0
rovalug_muil_ithildin,0.4855,0.143,0.03029,0,0,0,0
saelor_gil_nana,0.2683,0.014,0.02591,0,0,0,0
saelor_gondrath_nimp,1.331,0.046,0.04653,0,0,0,0
saelor_nidh_meldir,0.5719,0.082,0.03063,0,0,0,0
saew_glass_malad,0.7433,0.041,0.03491,0,0,0,0
saig_hud_imrad,0.4215,0.039,0.02918,0,0,0,0
sirion_gas_nidh,0.5699,0.101,0.0319,0,0,0,0
sirion_laug_glamor,0.3095,0.16,0.02617,0,0,0,0
sogannen_agar_lalaith,0.9979,0.07,0.04055,0,0,0,0
suil_araf_rhun,0.1847,0.018,0.02352,0,0,0,0
suil_dunadan_ithron,0.2893,0.118,0.02595,0,0,0,0
suil_lost_gwathui,0.7219,0.05,0.03333,0,0,0,0
talraph_cugu_lebed,0.4921,0.035,0.0299,0,0,0,0
tathar_amon_melethron,2.332,0.019,0.06671,0,0,0,0
tavor_dannas_drafn,0.4688,0.007,0.0293,0,0,0,0
tavor_maethor_bass,0.4842,0.015,0.03076,0,0,0,0
thamas_lembas_aear,0.4168,0.01,0.02836,0,0,0,0
thor_tinuviel_tann,0.4757,0.028,0.02845,0,0,0,0
thul_limlug_mithren,0.8439,0.022,0.03632,0,0,0,0
uan_ennorath_firen,0.4507,0.048,0.02875,0,0,0,0
ulug_hadhod_Elrim,0.8841,0.015,0.03736,0,0,0,0
vin_eredh_rhovan,0.6889,0.049,0.03403,0,0,0,0
ylf_maen_ogol,0.8677,0.039,0.0387,0,0,0,0
Druadan_eirien_mithril,1.629,0.016,0.05326,0,0,0,0
adar_imrath_raef,0.7052,0.013,0.03421,0,0,0,0
aderthad_ai_peredhel,0.154,0.029,0.02316,0,0,0,0
aduial_cabor_nagol,1.696,0.032,0.05038,0,0,0,0
aes_agarwaen_Tawarwaith,0.2546,0.014,0.02636,0,0,0,0
agar_gli_inias,1.087,0.071,0.04153,0,0,0,0
agarwaen_uir_maecheneb,0.523,0.056,0.03071,0,0,0,0
agor_aderthad_rudh,0.3616,0.028,0.02763,0,0,0,0
agor_calad_lebdas,0.5695,0.23,0.03103,0,0,0,0
agor_rhun_mithren,0.7538,0.078,0.0348,0,0,0,0
ai_bellas_honeg,0.2407,0.042,0.02499,0,0,0,0
aiglos_amloth_braig,0.236,0.033,0.02444,0,0,0,0
alag_bass_tinnu,1.177,0.138,0.04384,0,0,0,0
alph_galadh_corch,1.109,0.021,0.04147,0,0,0,0
amarth_uruk_nothrim,0.597,0.019,0.03096,0,0,0,0
amath_alagos_andrann,0.7082,0.027,0.03477,0,0,0,0
amon_gaw_lebed,1.317,0.038,0.04909,0,0,0,0
annon_raug_rist,1.403,0.039,0.04678,0,0,0,0
anwar_amloth_lebed,1.664,0.016,0.0542,0,0,0,0
aranarth_hul_nim,0.6818,0.011,0.03389,0,0,0,0
archam_fang_thavron,1.032,0.132,0.04021,0,0,0,0
bain_haradrim_loss,1.412,0.034,0.04731,0,0,0,0
balrog_ulug_cae,2.471,0.151,0.0704,0,0,0,0
baneth_melethril_calad,0.6197,0.026,0.03211,0,0,0,0
barad_adan_soga,1.186,0.014,0.04386,0,0,0,0
baug_Ennor_hand,0.182,0.099,0.02375,0,0,0,0
bregedur_imrath_gwanur,0.5285,0.157,0.03045,0,0,0,0
bregedur_uanui_fuin,0.2081,0.048,0.02359,0,0,0,0
cirdan_alae_rochir,0.3261,0.012,0.02754,0,0,0,0
corch_fervain_melethron,0.1151,0.093,0.02251,0,0,0,0
cuil_forodrim_glamog,0.7347,0.075,0.03411,0,0,0,0
cyron_hwiniol_nath,0.6544,0.083,0.03244,0,0,0,0
cyron_rhun_glass,0.181,0.056,0.02357,0,0,0,0
daen_gaurwaith_inias,0.5786,0.054,0.03139,0,0,0,0
dagnir_fern_uruk,0.2341,0.039,0.02449,0,0,0,0
dam_talraph_imrath,0.9063,0.014,0.03749,0,0,0,0
draug_rist_peredhel,0.136,0.014,0.02289,0,0,0,0
eirien_lhug_adab,1.662,0.036,0.05292,0,0,0,0
elu_loss_lin,0.2298,0.081,0.02434,0,0,0,0
espalass_gul_nim,0.8044,0.092,0.036,0,0,0,0
espalass_gwador_anwar,0.5728,0.082,0.03155,0,0,0,0
faen_thurin_lacha,0.7055,0.047,0.03469,0,0,0,0
forodrim_ira_elvellon,0.4232,0.061,0.02896,0,0,0,0
gas_muil_perian,0.3775,0.064,0.02722,0,0,0,0
glamog_faen_tang,1.531,0.064,0.0507,0,0,0,0
glaur_iaun_agar,0.2653,0.011,0.02474,0,0,0,0
gondrath_Druadan_Ennor,0.5206,0.122,0.03067,0,0,0,0
gorn_hador_uruk,0.9076,0.019,0.0385,0,0,0,0
grond_nagol_Mirion,0.1342,0.031,0.02304,0,0,0,0
gwanur_aith_galvorn,0.1092,0.157,0.02292,0,0,0,0
gwarth_honeg_cuin,1.106,0.077,0.0431,0,0,0,0
gwilwileth_corf_paich,0.2717,0.024,0.02579,0,0,0,0
haeron_cirdan_cuin,0.7588,0.02,0.03417,0,0,0,0
hand_ryn_galad,0.6411,0.036,0.03258,0,0,0,0
hast_fang_corf,0.246,0.053,0.02479,0,0,0,0
heleg_gas_magol,0.2076,0.014,0.02345,0,0,0,0
heron_lobor_nell,0.442,0.017,0.02758,0,0,0,0
hu_aeglir_adab,0.3955,0.102,0.02936,0,0,0,0
hu_nothrim_suil,0.4472,0.037,0.0283,0,0,0,0
imlad_ris_lass,0.4198,0.014,0.02857,0,0,0,0
iphant_navaer_hervenn,0.4221,0.091,0.0294,0,0,0,0
ist_cugu_merilin,0.2255,0.028,0.0243,0,0,0,0
ist_gwaloth_laug,0.2405,0.031,0.02501,0,0,0,0
ist_lachenn_gondrath,1.5,0.291,0.04845,0,0,0,0
lagor_helegnen_randir,0.1923,0.097,0.0238,0,0,0,0
lain_alph_ank,0.605,0.041,0.03237,0,0,0,0
lang_alag_lebenedh,0.5439,0.023,0.03182,0,0,0,0
laug_lasguil_paich,0.1174,0.073,0.0231,0,0,0,0
law_nimp_muil,0.1821,0.031,0.02374,0,0,0,0
lembas_drafn_uanui,1.493,0.145,0.04986,0,0,0,0
lhug_hud_haeron,0.9878,0.015,0.04118,0,0,0,0
lin_alagos_cuil,0.2473,0.117,0.02481,0,0,0,0
lost_faen_rhach,0.6481,0.073,0.03265,0,0,0,0
luin_gwaun_malad,1.221,0.03,0.04503,0,0,0,0
maen_tang_aras,1.69,0.026,0.05284,0,0,0,0
manadh_mindon_laes,0.4575,0.054,0.03037,0,0,0,0
melethril_nath_haeron,1.469,0.205,0.04973,0,0,0,0
melethril_rhun_hub,0.5203,0.034,0.03018,0,0,0,0
menel_mund_fuin,1.125,0.056,0.04284,0,0,0,0
mil_corf_alae,0.2641,0.027,0.0254,0,0,0,0
mil_heleg_firen,1.344,0.044,0.04734,0,0,0,0
mindon_celeb_gwathui,0.1667,0.026,0.0237,0,0,0,0
mithren_andrann_inias,0.3043,0.019,0.02633,0,0,0,0
mithril_rhosc_ris,0.3013,0.042,0.0256,0,0,0,0
morgul_dagnir_rhosc,1.386,0.069,0.04959,0,0,0,0
morgul_noroth_tavor,0.4325,0.012,0.02764,0,0,0,0
muinthel_adar_magor,0.3949,0.042,0.02747,0,0,0,0
naer_curunir_ithron,0.856,0.115,0.03775,0,0,0,0
nestad_Eluwaith_Gwathuirim,0.3392,0.075,0.02701,0,0,0,0
nidh_merilin_fang,0.5822,0.076,0.03287,0,0,0,0
nimbrethil_tinnu_saelor,0.2099,0.047,0.024,0,0,0,0
nimp_galenas_agarwaen,0.1353,0.131,0.02253,0,0,0,0
nimp_noroth_anann,0.1933,0.028,0.02391,0,0,0,0
nothrim_eryn_glass,1.257,0.054,0.04608,0,0,0,0
ogol_caras_fang,0.5496,0.316,0.03117,0,0,0,0
onodrim_aras_pent,0.2541,0.034,0.02506,0,0,0,0
pennas_guldur_lobor,0.5262,0.083,0.03024,0,0,0,0
pent_saew_limlug,0.3081,0.039,0.02589,0,0,0,0
per_aglareb_adan,0.1464,0.011,0.0233,0,0,0,0
per_pess_lin,0.4864,0.033,0.03041,0,0,0,0
peredhel_in_tirith,0.3429,0.072,0.02738,0,0,0,0
peredhel_tobas_nur,0.3607,0.024,0.02823,0,0,0,0
pess_graw_bass,0.6668,0.066,0.03336,0,0,0,0
pess_nadhras_hun,0.2442,0.025,0.02414,0,0,0,0
pethron_callon_baug,1.577,0.054,0.05106,0,0,0,0
pethron_hast_agor,0.3148,0.022,0.02577,0,0,0,0
pod_inias_baneth,1.489,0.053,0.04892,0,0,0,0
raegdan_lebenedh_gwaun,0.7635,0.006,0.03483,0,0,0,0
ram_iar_maethor,0.3526,0.019,0.02703,0,0,0,0
randir_nath_lorn,0.4569,0.039,0.02843,0,0,0,0
raug_cuil_luith,1.118,0.082,0.04188,0,0,0,0
rhosc_magol_amarth,0.882,0.073,0.03773,0,0,0,0
riel_ingem_gwador,1.151,0.11,0.04191,0,0,0,0
ris_agarwaen_rhach,1.125,0.012,0.04284,0,0,0,0
rist_gil_pent,0.6491,0.074,0.0329,0,0,0,0
rist_glass_amdir,0.5675,0.02,0.03236,0,0,0,0
rist_rudh_Ennor,0.6472,0.309,0.03289,0,0,0,0
rom_fast_agarwaen,0.1896,0.041,0.0235,0,0,0,0
rovalug_mir_badhor,0.5453,0.108,0.03131,0,0,0,0
rust_ryn_toll,1.172,0.089,0.04452,0,0,0,0
ryn_araf_galad,0.5172,0.072,0.03133,0,0,0,0
salph_paich_glandagol,0.234,0.055,0.02455,0,0,0,0
sirion_ithron_mund,0.5086,0.067,0.03031,0,0,0,0
soga_ungol_maethor,0.182,0.026,0.02354,0,0,0,0
tamin_galadhrim_luith,0.468,0.035,0.02914,0,0,0,0
tegilbor_anann_magol,0.4628,0.14,0.02984,0,0,0,0
thangail_rusc_corf,0.4356,0.024,0.02927,0,0,0,0
thavron_iphant_dannas,0.3863,0.027,0.0277,0,0,0,0
thurin_harad_rudh,0.1371,0.028,0.02355,0,0,0,0
tirith_mindon_drego,0.6456,0.018,0.03335,0,0,0,0
tobas_maen_sirion,0.5178,0.013,0.02969,0,0,0,0
toll_hervenn_corf,0.5646,0.047,0.03157,0,0,0,0
uan_Dornhoth_gwaun,0.6799,0.035,0.03434,0,0,0,0
uanui_aes_araf,0.547,0.103,0.03128,0,0,0,0
uanui_tinuviel_onodrim,0.4958,0.16,0.02988,0,0,0,0
uir_dannas_galad,0.5409,0.066,0.03039,0,0,0,0
vin_rhovan_rhach,0.3944,0.006,0.0274,0,0,0,0
Dornhoth_luin_gondrath,0.3464,0.016,0.0266,0,0,0,0
Druadan_neledh_aderthad,1.445,0.067,0.0487,0,0,0,0
Gonhir_fuin_aeruil,0.1361,0.014,0.02263,0,0,0,0
Gwathuirim_helegnen_luin,0.4476,0.013,0.0298,0,0,0,0
Rochirrim_ank_calad,0.2796,0.067,0.02571,0,0,0,0
achas_glandagol_malad,0.3738,0.02,0.02743,0,0,0,0
adan_tann_haeron,0.8466,0.048,0.03594,0,0,0,0
adar_agor_elvellon,1.147,0.015,0.04183,0,0,0,0
aderthad_galenas_adar,0.3433,0.009,0.02713,0,0,0,0
aear_onodrim_Ithil,1.399,0.017,0.04932,0,0,0,0
aegas_midh_ist,1.484,0.02,0.05029,0,0,0,0
aerlinn_edlothiad_hal,0.5225,0.014,0.03052,0,0,0,0
agarwaen_lorn_iphant,0.8002,0.025,0.03646,0,0,0,0
aglareb_eglan_aiglos,0.1077,0.146,0.02309,0,0,0,0
ai_amdir_ist,0.3363,0.041,0.02859,0,0,0,0
alph_haradrim_tathar,1.168,0.013,0.04297,0,0,0,0
amath_rodwen_tamin,0.6999,0.04,0.03429,0,0,0,0
amlug_cabor_laes,2.151,0.032,0.0646,0,0,0,0
ank_ram_achad,0.4554,0.031,0.02968,0,0,0,0
anwar_corf_ruith,0.3449,0.008,0.02697,0,0,0,0
anwar_ryn_raef,0.6949,0.032,0.03519,0,0,0,0
bragol_caras_achas,3.237,0.093,0.08443,0,0,0,0
bregedur_aeruil_hal,0.9276,0.163,0.03913,0,0,0,0
bregedur_parf_rochir,0.9015,0.021,0.03937,0,0,0,0
bronwe_faen_nestad,0.3095,0.143,0.02624,0,0,0,0
bronwe_fuin_ruith,0.1681,0.086,0.02317,0,0,0,0
bronwe_morn_aegas,0.4965,0.009,0.02954,0,0,0,0
cabor_law_morn,0.3933,0.033,0.02755,0,0,0,0
cabor_tinuviel_eredh,0.3126,0.056,0.02703,0,0,0,0
cair_archam_dirnaith,0.6469,0.013,0.03507,0,0,0,0
callon_achas_soga,0.6704,0.028,0.03259,0,0,0,0
callon_nestad_mindon,0.5648,0.027,0.03063,0,0,0,0
celeb_galadhrim_pendrath,0.3261,0.071,0.02698,0,0,0,0
certh_Mithrim_yll,0.4557,0.006,0.02851,0,0,0,0
cirion_ruith_aiglos,1.079,0.025,0.0422,0,0,0,0
corf_corch_alph,0.4958,0.06,0.03014,0,0,0,0
cugu_aranarth_lacha,0.8803,0.023,0.03611,0,0,0,0
dagnir_rust_ogol,0.9726,0.018,0.03787,0,0,0,0
dirnaith_adar_thangail,2.2,0.072,0.06398,0,0,0,0
drafn_gaurwaith_Elrim,0.377,0.017,0.02807,0,0,0,0
duin_bronwe_badhor,0.3291,0.056,0.02658,0,0,0,0
duin_nothrim_baug,0.4345,0.213,0.0288,0,0,0,0
dunadan_onodrim_cugu,0.7519,0.017,0.0356,0,0,0,0
echad_galadh_bass,0.315,0.017,0.02652,0,0,0,0
elu_Eluwaith_aerlinn,0.8619,0.045,0.03678,0,0,0,0
elvellon_imrath_eryn,0.3562,0.021,0.0271,0,0,0,0
eredh_nana_cenedril,0.3646,0.011,0.02712,0,0,0,0
eryn_ulug_muinthel,0.5096,0.025,0.03016,0,0,0,0
espalass_rhovan_eryn,0.4799,0.021,0.02918,0,0,0,0
fast_corch_gwador,0.6239,0.057,0.03116,0,0,0,0
faun_navaer_honeg,1.006,0.021,0.04042,0,0,0,0
fervain_luin_morgul,0.8359,0.359,0.03659,0,0,0,0
fervain_tamin_hend,0.3751,0.11,0.02784,0,0,0,0
firen_min_aranarth,2.346,0.024,0.06554,0,0,0,0
forodrim_eilian_galenas,0.3582,0.017,0.0262,0,0,0,0
gador_celair_tirith,0.151,0.038,0.02255,0,0,0,0
galad_morgul_mir,0.8683,0.049,0.03825,0,0,0,0
galadhrim_fervain_faen,0.3264,0.055,0.02809,0,0,0,0
galas_gil_pendrath,1.375,0.063,0.04692,0,0,0,0
galas_pent_rudh,0.9571,0.03,0.03999,0,0,0,0
gas_calad_amdir,1.054,0.008,0.04151,0,0,0,0
gaurwaith_ang_minas,0.3791,0.065,0.02842,0,0,0,0
gaurwaith_ithron_imrath,0.6572,0.009,0.03386,0,0,0,0
gaw_saelor_lagor,1.516,0.329,0.04982,0,0,0,0
gil_aglareb_cae,0.7104,0.015,0.03457,0,0,0,0
gil_muil_nim,0.3314,0.1,0.02649,0,0,0,0
glae_gwael_uanui,0.5033,0.082,0.03039,0,0,0,0
glamor_sirion_lunt,0.1519,0.033,0.02276,0,0,0,0
glass_calad_muinthel,0.3618,0.009,0.02729,0,0,0,0
gobennas_drafn_lachenn,1.063,0.011,0.04083,0,0,0,0
gond_mir_idhren,0.1321,0.014,0.02246,0,0,0,0
grond_laug_salph,0.3931,0.057,0.02854,0,0,0,0
guldur_gath_gaur,0.3397,0.033,0.02633,0,0,0,0
gwaloth_amath_haradrim,0.7571,0.045,0.03615,0,0,0,0
gwanur_pod_gas,0.4726,0.114,0.02913,0,0,0,0
gwaun_eryn_aran,0.6588,0.013,0.03267,0,0,0,0
hador_magol_pendrath,0.7026,0.02,0.03455,0,0,0,0
haeron_gwael_cenedril,4.075,0.03,0.09919,0,0,0,0
hand_lorn_ai,0.5779,0.011,0.03104,0,0,0,0
harad_gas_Sindarin,1.206,0.027,0.04315,0,0,0,0
hast_badhor_hu,0.4135,0.02,0.02903,0,0,0,0
haudh_aranarth_harad,0.511,0.044,0.03062,0,0,0,0
haust_limlug_gwathui,0.3509,0.077,0.02708,0,0,0,0
heledir_aiglos_curunir,1.384,0.033,0.04614,0,0,0,0
heleg_bain_rhosc,0.1635,0.026,0.02251,0,0,0,0
hend_anwar_tann,1.04,0.022,0.04118,0,0,0,0
hend_nath_yll,0.288,0.069,0.0257,0,0,0,0
honeg_hervess_aith,1.09,0.016,0.04183,0,0,0,0
hud_gul_gwael,0.9347,0.073,0.03952,0,0,0,0
hwiniol_dirnaith_curunir,0.8292,0.084,0.03587,0,0,0,0
iaun_haust_gwael,0.8124,0.016,0.037,0,0,0,0
imrath_riel_araf,1.111,0.13,0.04141,0,0,0,0
iphant_balrog_gwanur,0.138,0.014,0.02264,0,0,0,0
ira_ithildin_hub,1.168,0.108,0.04351,0,0,0,0
laes_agor_tinuviel,0.3781,0.009,0.02859,0,0,0,0
lagor_lost_pennas,0.4232,0.036,0.02842,0,0,0,0
lang_randir_raegdan,0.9275,0.058,0.03888,0,0,0,0
lavan_gwarth_aerlinn,0.1649,0.042,0.02295,0,0,0,0
law_hand_aes,0.4367,0.046,0.0299,0,0,0,0
lhug_aerlinn_eirien,0.1389,0.069,0.02242,0,0,0,0
lhug_mithril_gli,0.843,0.022,0.03693,0,0,0,0
lost_idhren_haradrim,0.4859,0.077,0.0297,0,0,0,0
maethor_corch_tachol,0.5543,0.006,0.03152,0,0,0,0
menel_anann_honeg,0.6702,0.104,0.03375,0,0,0,0
meril_lang_soga,1.738,0.008,0.05626,0,0,0,0
merilin_naer_fuin,0.3092,0.017,0.02576,0,0,0,0
muinthel_tinuviel_haeron,1.13,0.039,0.0423,0,0,0,0
nana_duin_galadhrim,0.4468,0.086,0.02979,0,0,0,0
nath_alph_glaur,0.3239,0.083,0.02683,0,0,0,0
nath_gorn_saig,0.4302,0.024,0.02918,0,0,0,0
nestad_gaw_melethril,3.723,0.041,0.09383,0,0,0,0
nidh_gorn_hadhod,0.9691,0.02,0.03964,0,0,0,0
nimp_peredhel_aiglos,0.3609,0.01,0.02782,0,0,0,0
ninglor_nath_hul,1.551,0.016,0.05129,0,0,0,0
noroth_gul_salab,0.9741,0.107,0.03958,0,0,0,0
nothrim_fuin_ungol,0.5144,0.115,0.03046,0,0,0,0
parf_braig_minai,1.771,0.175,0.05496,0,0,0,0
pennas_galadh_mirdan,1.231,0.108,0.04477,0,0,0,0
pess_gilgalad_braig,2.773,0.459,0.07723,0,0,0,0
raug_mithril_gwador,0.1364,0.041,0.02242,0,0,0,0
rhosc_agar_nath,0.5231,0.077,0.03015,0,0,0,0
riel_Rochirrim_ram,0.3401,0.018,0.02673,0,0,0,0
riel_roch_alph,0.6534,0.114,0.03293,0,0,0,0
rochir_lebenedh_iphant,0.1738,0.007,0.02376,0,0,0,0
romru_lost_lebenedh,0.4798,0.062,0.03003,0,0,0,0
rust_Ennor_nothrim,1.298,0.012,0.0458,0,0,0,0
rust_gaur_aderthad,1.239,0.017,0.04438,0,0,0,0
sador_pod_imrath,1.127,0.031,0.04121,0,0,0,0
saelor_parf_lang,1.001,0.031,0.03964,0,0,0,0
sirion_law_morn,0.1044,0.058,0.02231,0,0,0,0
sogannen_celair_nana,1.172,0.057,0.04443,0,0,0,0
suil_firen_firion,0.7953,0.036,0.03517,0,0,0,0
suil_gwador_sirion,0.652,0.037,0.03226,0,0,0,0
tachol_laer_yll,0.8216,0.035,0.03532,0,0,0,0
talraph_hal_idhren,0.4664,0.076,0.02861,0,0,0,0
tathar_min_dagnir,0.4765,0.096,0.02907,0,0,0,0
tavor_Tawarwaith_lost,2.433,0.526,0.06796,0,0,0,0
tegilbor_Tawarwaith_aphadrim,0.3607,0.146,0.02641,0,0,0,0
thavron_espalass_gil,1.189,0.049,0.04514,0,0,0,0
thavron_laer_duin,0.4969,0.036,0.02932,0,0,0,0
tinnu_gwador_anann,0.1593,0.056,0.0232,0,0,0,0
tirith_aeglir_pess,0.9978,0.018,0.03998,0,0,0,0
tobas_Druadan_acharn,0.3364,0.077,0.02681,0,0,0,0
uanui_raegdan_lebed,1.343,0.093,0.04828,0,0,0,0
ungol_hend_sogannen,0.1144,0.029,0.02282,0,0,0,0
ungol_iaun_celair,0.3333,0.019,0.0269,0,0,0,0
uruk_dam_bregedur,0.4514,0.426,0.02929,0,0,0,0
Dornhoth_tang_iaun,0.9794,0.055,0.03825,0,0,0,0
Druadan_espalass_balrog,0.3694,0.024,0.02701,0,0,0,0
Rochirrim_Gwathuirim_tachol,0.6405,0.48,0.03379,0,0,0,0
Rochirrim_nimp_graw,0.1948,0.034,0.02418,0,0,0,0
